mape,rmse,mae,r2,time_sec,model
26.302758110440795,514890.3737727908,214808.30355050173,0.901793598286684,124.09970593452454,XGBoost
26.317112290165106,532388.9271695779,214170.26580684667,0.8950050811151633,2554.054104089737,RandomForest
28.471834732776845,534129.5677709307,228169.12865681888,0.8943173989607375,98.02804851531982,LightGBM
32.456288379135565,615335.2652699944,268576.4274428915,0.8597399902239652,6289.306720972061,GradientBoosting
36.50380093283865,595375.0063622515,269033.1092913593,0.8686919196784765,13176.490731954575,MLP
36.75868652747853,638526.596123568,290271.9287531077,0.8489682562756782,137.37924671173096,CatBoost
